day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,1458700,MAGNIFICENT_MACARONS,697.0,12.0,695.0,18.0,689.0,27.0,705,6,714.0,27.0,719.0,18.0,701.0,0.0
2,1458800,MAGNIFICENT_MACARONS,695.0,12.0,693.0,15.0,687.0,24.0,703,6,712.0,24.0,717.0,15.0,699.0,0.0
2,1458900,MAGNIFICENT_MACARONS,697.0,18.0,694.0,13.0,689.0,25.0,705,9,713.0,25.0,719.0,13.0,701.0,0.0
2,1459000,MAGNIFICENT_MACARONS,698.0,12.0,696.0,20.0,690.0,26.0,706,6,715.0,26.0,720.0,20.0,702.0,0.0
2,1459100,MAGNIFICENT_MACARONS,701.0,10.0,698.0,17.0,693.0,21.0,709,5,717.0,21.0,723.0,17.0,705.0,0.0
2,1459200,MAGNIFICENT_MACARONS,697.0,12.0,694.0,11.0,689.0,24.0,705,6,713.0,24.0,719.0,11.0,701.0,0.0
2,1459300,MAGNIFICENT_MACARONS,696.0,16.0,693.0,14.0,688.0,24.0,704,8,712.0,24.0,718.0,14.0,700.0,0.0
2,1459400,MAGNIFICENT_MACARONS,694.0,16.0,692.0,13.0,686.0,24.0,702,8,711.0,24.0,716.0,13.0,698.0,0.0
2,1459500,MAGNIFICENT_MACARONS,691.0,10.0,689.0,14.0,683.0,24.0,699,5,708.0,24.0,713.0,14.0,695.0,0.0
2,1459600,MAGNIFICENT_MACARONS,694.0,16.0,691.0,13.0,686.0,27.0,702,8,710.0,27.0,716.0,13.0,698.0,0.0
2,1459700,MAGNIFICENT_MACARONS,698.0,14.0,695.0,15.0,690.0,26.0,706,7,714.0,26.0,720.0,15.0,702.0,0.0
2,1459800,MAGNIFICENT_MACARONS,699.0,12.0,697.0,20.0,691.0,21.0,707,6,716.0,21.0,721.0,20.0,703.0,0.0
2,1459900,MAGNIFICENT_MACARONS,702.0,18.0,700.0,10.0,694.0,20.0,710,9,719.0,20.0,724.0,10.0,706.0,0.0
2,1460000,MAGNIFICENT_MACARONS,705.0,10.0,703.0,19.0,697.0,30.0,713,5,722.0,30.0,727.0,19.0,709.0,0.0
2,1460100,MAGNIFICENT_MACARONS,706.0,20.0,703.0,10.0,698.0,28.0,714,10,722.0,28.0,728.0,10.0,710.0,0.0
2,1460200,MAGNIFICENT_MACARONS,707.0,12.0,705.0,19.0,699.0,22.0,715,6,724.0,22.0,729.0,19.0,711.0,0.0
2,1460300,MAGNIFICENT_MACARONS,711.0,20.0,709.0,14.0,703.0,30.0,719,10,728.0,30.0,733.0,14.0,715.0,0.0
2,1460400,MAGNIFICENT_MACARONS,714.0,16.0,712.0,20.0,706.0,24.0,722,8,731.0,24.0,736.0,20.0,718.0,0.0
2,1460500,MAGNIFICENT_MACARONS,718.0,18.0,715.0,11.0,710.0,23.0,726,9,734.0,23.0,740.0,11.0,722.0,0.0
2,1460600,MAGNIFICENT_MACARONS,713.0,14.0,710.0,15.0,705.0,30.0,721,7,729.0,30.0,735.0,15.0,717.0,0.0
2,1460700,MAGNIFICENT_MACARONS,712.0,20.0,710.0,19.0,704.0,22.0,720,10,729.0,22.0,734.0,19.0,716.0,0.0
2,1460800,MAGNIFICENT_MACARONS,709.0,12.0,707.0,15.0,701.0,25.0,717,6,726.0,25.0,731.0,15.0,713.0,0.0
2,1460900,MAGNIFICENT_MACARONS,711.0,20.0,709.0,16.0,703.0,26.0,719,10,728.0,26.0,733.0,16.0,715.0,0.0
2,1461000,MAGNIFICENT_MACARONS,711.0,10.0,709.0,20.0,703.0,26.0,719,5,728.0,26.0,733.0,20.0,715.0,0.0
2,1461100,MAGNIFICENT_MACARONS,715.0,16.0,712.0,14.0,707.0,20.0,723,8,731.0,20.0,737.0,14.0,719.0,0.0
2,1461200,MAGNIFICENT_MACARONS,719.0,16.0,717.0,18.0,711.0,29.0,727,8,736.0,29.0,741.0,18.0,723.0,0.0
2,1461300,MAGNIFICENT_MACARONS,719.0,18.0,717.0,16.0,711.0,20.0,727,9,736.0,20.0,741.0,16.0,723.0,0.0
2,1461400,MAGNIFICENT_MACARONS,721.0,16.0,719.0,17.0,713.0,22.0,729,8,738.0,22.0,743.0,17.0,725.0,0.0
2,1461500,MAGNIFICENT_MACARONS,721.0,12.0,719.0,10.0,713.0,27.0,729,6,738.0,27.0,743.0,10.0,725.0,0.0
2,1461600,MAGNIFICENT_MACARONS,723.0,18.0,720.0,17.0,715.0,27.0,731,9,739.0,27.0,745.0,17.0,727.0,0.0
2,1461700,MAGNIFICENT_MACARONS,723.0,20.0,721.0,19.0,715.0,28.0,731,10,740.0,28.0,745.0,19.0,727.0,0.0
2,1461800,MAGNIFICENT_MACARONS,720.0,18.0,717.0,19.0,712.0,27.0,723,2,728.0,9.0,736.0,27.0,721.5,0.0
2,1461900,MAGNIFICENT_MACARONS,721.0,12.0,718.0,18.0,713.0,23.0,729,6,737.0,23.0,743.0,18.0,725.0,0.0
2,1462000,MAGNIFICENT_MACARONS,723.0,12.0,721.0,11.0,715.0,23.0,731,6,740.0,23.0,745.0,11.0,727.0,0.0
2,1462100,MAGNIFICENT_MACARONS,721.0,20.0,718.0,20.0,713.0,28.0,729,10,737.0,28.0,743.0,20.0,725.0,0.0
2,1462200,MAGNIFICENT_MACARONS,718.0,18.0,716.0,17.0,710.0,23.0,726,9,735.0,23.0,740.0,17.0,722.0,0.0
2,1462300,MAGNIFICENT_MACARONS,716.0,14.0,714.0,16.0,708.0,24.0,724,7,733.0,24.0,738.0,16.0,720.0,0.0
2,1462400,MAGNIFICENT_MACARONS,713.0,20.0,711.0,12.0,705.0,22.0,721,10,730.0,22.0,735.0,12.0,717.0,0.0
2,1462500,MAGNIFICENT_MACARONS,713.0,14.0,711.0,17.0,705.0,24.0,721,7,730.0,24.0,735.0,17.0,717.0,0.0
2,1462600,MAGNIFICENT_MACARONS,720.0,14.0,717.0,10.0,712.0,26.0,728,7,736.0,26.0,742.0,10.0,724.0,0.0
2,1462700,MAGNIFICENT_MACARONS,717.0,12.0,715.0,19.0,709.0,24.0,725,6,734.0,24.0,739.0,19.0,721.0,0.0
2,1462800,MAGNIFICENT_MACARONS,715.0,18.0,713.0,18.0,707.0,29.0,723,9,732.0,29.0,737.0,18.0,719.0,0.0
2,1462900,MAGNIFICENT_MACARONS,720.0,12.0,717.0,17.0,712.0,28.0,728,6,736.0,28.0,742.0,17.0,724.0,0.0
2,1463000,MAGNIFICENT_MACARONS,722.0,10.0,719.0,16.0,714.0,27.0,730,5,738.0,27.0,744.0,16.0,726.0,0.0
2,1463100,MAGNIFICENT_MACARONS,720.0,18.0,718.0,13.0,712.0,28.0,728,9,737.0,28.0,742.0,13.0,724.0,0.0
2,1463200,MAGNIFICENT_MACARONS,720.0,10.0,717.0,20.0,714.0,18.0,725,10,733.0,23.0,739.0,18.0,722.5,0.0
2,1463300,MAGNIFICENT_MACARONS,717.0,20.0,715.0,16.0,709.0,22.0,725,10,734.0,22.0,739.0,16.0,721.0,0.0
2,1463400,MAGNIFICENT_MACARONS,716.0,18.0,713.0,10.0,708.0,20.0,724,9,732.0,20.0,738.0,10.0,720.0,0.0
2,1463500,MAGNIFICENT_MACARONS,714.0,10.0,711.0,15.0,706.0,22.0,722,5,730.0,22.0,736.0,15.0,718.0,0.0
2,1463600,MAGNIFICENT_MACARONS,715.0,16.0,712.0,11.0,707.0,25.0,723,8,731.0,25.0,737.0,11.0,719.0,0.0
2,1463700,MAGNIFICENT_MACARONS,713.0,10.0,710.0,17.0,705.0,21.0,721,5,729.0,21.0,735.0,17.0,717.0,0.0
2,1463800,MAGNIFICENT_MACARONS,716.0,20.0,713.0,17.0,708.0,26.0,724,10,732.0,26.0,738.0,17.0,720.0,0.0
2,1463900,MAGNIFICENT_MACARONS,713.0,16.0,711.0,16.0,705.0,21.0,721,8,730.0,21.0,735.0,16.0,717.0,0.0
2,1464000,MAGNIFICENT_MACARONS,715.0,14.0,712.0,12.0,707.0,25.0,723,7,731.0,25.0,737.0,12.0,719.0,0.0
2,1464100,MAGNIFICENT_MACARONS,715.0,16.0,712.0,20.0,707.0,23.0,723,8,731.0,23.0,737.0,20.0,719.0,0.0
2,1464200,MAGNIFICENT_MACARONS,716.0,18.0,714.0,11.0,708.0,20.0,724,9,733.0,20.0,738.0,11.0,720.0,0.0
2,1464300,MAGNIFICENT_MACARONS,722.0,10.0,720.0,17.0,714.0,20.0,730,5,739.0,20.0,744.0,17.0,726.0,0.0
2,1464400,MAGNIFICENT_MACARONS,725.0,16.0,722.0,20.0,717.0,28.0,733,8,741.0,28.0,747.0,20.0,729.0,0.0
2,1464500,MAGNIFICENT_MACARONS,728.0,18.0,725.0,19.0,720.0,20.0,736,9,744.0,20.0,750.0,19.0,732.0,0.0
2,1464600,MAGNIFICENT_MACARONS,727.0,20.0,725.0,15.0,719.0,30.0,735,10,744.0,30.0,749.0,15.0,731.0,0.0
2,1464700,MAGNIFICENT_MACARONS,728.0,14.0,726.0,18.0,720.0,21.0,733,5,736.0,7.0,745.0,21.0,730.5,0.0
2,1464800,MAGNIFICENT_MACARONS,728.0,20.0,726.0,12.0,720.0,23.0,736,10,745.0,23.0,750.0,12.0,732.0,0.0
2,1464900,MAGNIFICENT_MACARONS,730.0,6.0,727.0,18.0,724.0,12.0,735,9,743.0,24.0,749.0,12.0,732.5,0.0
2,1465000,MAGNIFICENT_MACARONS,724.0,18.0,721.0,16.0,716.0,29.0,732,9,740.0,29.0,746.0,16.0,728.0,0.0
2,1465100,MAGNIFICENT_MACARONS,725.0,10.0,723.0,16.0,717.0,23.0,733,5,742.0,23.0,747.0,16.0,729.0,0.0
2,1465200,MAGNIFICENT_MACARONS,725.0,20.0,723.0,13.0,717.0,24.0,733,10,742.0,24.0,747.0,13.0,729.0,0.0
2,1465300,MAGNIFICENT_MACARONS,721.0,10.0,718.0,13.0,713.0,26.0,729,5,737.0,26.0,743.0,13.0,725.0,0.0
2,1465400,MAGNIFICENT_MACARONS,719.0,16.0,717.0,19.0,711.0,29.0,724,5,727.0,8.0,736.0,29.0,721.5,0.0
2,1465500,MAGNIFICENT_MACARONS,720.0,14.0,718.0,19.0,712.0,20.0,728,7,737.0,20.0,742.0,19.0,724.0,0.0
2,1465600,MAGNIFICENT_MACARONS,721.0,18.0,718.0,16.0,713.0,20.0,729,9,737.0,20.0,743.0,16.0,725.0,0.0
2,1465700,MAGNIFICENT_MACARONS,722.0,16.0,720.0,11.0,714.0,30.0,730,8,739.0,30.0,744.0,11.0,726.0,0.0
2,1465800,MAGNIFICENT_MACARONS,723.0,14.0,720.0,17.0,715.0,24.0,731,7,739.0,24.0,745.0,17.0,727.0,0.0
2,1465900,MAGNIFICENT_MACARONS,722.0,14.0,720.0,14.0,714.0,20.0,730,7,739.0,20.0,744.0,14.0,726.0,0.0
2,1466000,MAGNIFICENT_MACARONS,717.0,12.0,715.0,17.0,709.0,29.0,725,6,734.0,29.0,739.0,17.0,721.0,0.0
2,1466100,MAGNIFICENT_MACARONS,716.0,10.0,714.0,18.0,708.0,25.0,724,5,733.0,25.0,738.0,18.0,720.0,0.0
2,1466200,MAGNIFICENT_MACARONS,715.0,14.0,712.0,14.0,707.0,30.0,723,7,731.0,30.0,737.0,14.0,719.0,0.0
2,1466300,MAGNIFICENT_MACARONS,711.0,20.0,708.0,14.0,703.0,22.0,719,10,727.0,22.0,733.0,14.0,715.0,0.0
2,1466400,MAGNIFICENT_MACARONS,711.0,18.0,709.0,12.0,703.0,26.0,719,9,728.0,26.0,733.0,12.0,715.0,0.0
2,1466500,MAGNIFICENT_MACARONS,714.0,18.0,711.0,17.0,706.0,26.0,718,8,722.0,9.0,730.0,26.0,716.0,0.0
2,1466600,MAGNIFICENT_MACARONS,712.0,14.0,710.0,19.0,704.0,23.0,720,7,729.0,23.0,734.0,19.0,716.0,0.0
2,1466700,MAGNIFICENT_MACARONS,710.0,12.0,707.0,17.0,702.0,28.0,718,6,726.0,28.0,732.0,17.0,714.0,0.0
2,1466800,MAGNIFICENT_MACARONS,712.0,10.0,710.0,16.0,704.0,26.0,717,9,720.0,5.0,729.0,26.0,714.5,0.0
2,1466900,MAGNIFICENT_MACARONS,714.0,12.0,711.0,20.0,706.0,30.0,722,6,730.0,30.0,736.0,20.0,718.0,0.0
2,1467000,MAGNIFICENT_MACARONS,716.0,20.0,713.0,18.0,708.0,26.0,724,10,732.0,26.0,738.0,18.0,720.0,0.0
2,1467100,MAGNIFICENT_MACARONS,717.0,18.0,715.0,14.0,709.0,23.0,725,9,734.0,23.0,739.0,14.0,721.0,0.0
2,1467200,MAGNIFICENT_MACARONS,721.0,10.0,718.0,19.0,713.0,20.0,729,5,737.0,20.0,743.0,19.0,725.0,0.0
2,1467300,MAGNIFICENT_MACARONS,719.0,20.0,716.0,17.0,711.0,29.0,727,10,735.0,29.0,741.0,17.0,723.0,0.0
2,1467400,MAGNIFICENT_MACARONS,721.0,16.0,719.0,13.0,713.0,23.0,729,8,738.0,23.0,743.0,13.0,725.0,0.0
2,1467500,MAGNIFICENT_MACARONS,719.0,12.0,716.0,20.0,711.0,20.0,727,6,735.0,20.0,741.0,20.0,723.0,0.0
2,1467600,MAGNIFICENT_MACARONS,719.0,10.0,716.0,12.0,711.0,21.0,727,5,735.0,21.0,741.0,12.0,723.0,0.0
2,1467700,MAGNIFICENT_MACARONS,715.0,20.0,713.0,16.0,707.0,26.0,723,10,732.0,26.0,737.0,16.0,719.0,0.0
2,1467800,MAGNIFICENT_MACARONS,716.0,10.0,713.0,13.0,708.0,26.0,724,5,732.0,26.0,738.0,13.0,720.0,0.0
2,1467900,MAGNIFICENT_MACARONS,716.0,10.0,714.0,10.0,708.0,23.0,724,5,733.0,23.0,738.0,10.0,720.0,0.0
2,1468000,MAGNIFICENT_MACARONS,718.0,14.0,715.0,10.0,710.0,22.0,726,7,734.0,22.0,740.0,10.0,722.0,0.0
2,1468100,MAGNIFICENT_MACARONS,720.0,10.0,718.0,14.0,712.0,22.0,728,5,737.0,22.0,742.0,14.0,724.0,0.0
2,1468200,MAGNIFICENT_MACARONS,718.0,20.0,716.0,17.0,710.0,26.0,726,10,735.0,26.0,740.0,17.0,722.0,0.0
2,1468300,MAGNIFICENT_MACARONS,718.0,18.0,715.0,18.0,710.0,28.0,726,9,734.0,28.0,740.0,18.0,722.0,0.0
2,1468400,MAGNIFICENT_MACARONS,722.0,18.0,719.0,14.0,714.0,27.0,730,9,738.0,27.0,744.0,14.0,726.0,0.0
2,1468500,MAGNIFICENT_MACARONS,722.0,16.0,719.0,10.0,714.0,26.0,730,8,738.0,26.0,744.0,10.0,726.0,0.0
2,1468600,MAGNIFICENT_MACARONS,724.0,14.0,722.0,12.0,716.0,27.0,732,7,741.0,27.0,746.0,12.0,728.0,0.0
2,1468700,MAGNIFICENT_MACARONS,723.0,10.0,720.0,14.0,715.0,23.0,731,5,739.0,23.0,745.0,14.0,727.0,0.0
2,1468800,MAGNIFICENT_MACARONS,719.0,14.0,717.0,10.0,711.0,21.0,727,7,736.0,21.0,741.0,10.0,723.0,0.0
2,1468900,MAGNIFICENT_MACARONS,718.0,16.0,716.0,13.0,710.0,29.0,726,8,735.0,29.0,740.0,13.0,722.0,0.0
2,1469000,MAGNIFICENT_MACARONS,715.0,18.0,713.0,11.0,707.0,23.0,723,9,732.0,23.0,737.0,11.0,719.0,0.0
2,1469100,MAGNIFICENT_MACARONS,716.0,20.0,714.0,17.0,708.0,29.0,724,10,733.0,29.0,738.0,17.0,720.0,0.0
2,1469200,MAGNIFICENT_MACARONS,722.0,18.0,719.0,12.0,714.0,22.0,730,9,738.0,22.0,744.0,12.0,726.0,0.0
2,1469300,MAGNIFICENT_MACARONS,722.0,14.0,720.0,13.0,714.0,25.0,730,7,739.0,25.0,744.0,13.0,726.0,0.0
2,1469400,MAGNIFICENT_MACARONS,721.0,16.0,718.0,19.0,713.0,30.0,729,8,737.0,30.0,743.0,19.0,725.0,0.0
2,1469500,MAGNIFICENT_MACARONS,725.0,16.0,722.0,14.0,717.0,25.0,733,8,741.0,25.0,747.0,14.0,729.0,0.0
2,1469600,MAGNIFICENT_MACARONS,725.0,14.0,723.0,15.0,717.0,20.0,733,7,742.0,20.0,747.0,15.0,729.0,0.0
2,1469700,MAGNIFICENT_MACARONS,729.0,14.0,727.0,13.0,721.0,21.0,732,5,737.0,7.0,746.0,21.0,730.5,0.0
2,1469800,MAGNIFICENT_MACARONS,731.0,10.0,729.0,13.0,723.0,23.0,739,5,748.0,23.0,753.0,13.0,735.0,0.0
2,1469900,MAGNIFICENT_MACARONS,732.0,18.0,730.0,11.0,724.0,26.0,740,9,749.0,26.0,754.0,11.0,736.0,0.0
2,1470000,MAGNIFICENT_MACARONS,732.0,10.0,730.0,12.0,724.0,21.0,740,5,749.0,21.0,754.0,12.0,736.0,0.0
2,1470100,MAGNIFICENT_MACARONS,738.0,12.0,736.0,11.0,730.0,21.0,746,6,755.0,21.0,760.0,11.0,742.0,0.0
2,1470200,MAGNIFICENT_MACARONS,738.0,10.0,736.0,20.0,730.0,20.0,746,5,755.0,20.0,760.0,20.0,742.0,0.0
2,1470300,MAGNIFICENT_MACARONS,743.0,16.0,741.0,20.0,735.0,30.0,751,8,760.0,30.0,765.0,20.0,747.0,0.0
2,1470400,MAGNIFICENT_MACARONS,742.0,12.0,740.0,16.0,734.0,21.0,747,7,750.0,6.0,759.0,21.0,744.5,0.0
2,1470500,MAGNIFICENT_MACARONS,744.0,12.0,742.0,18.0,736.0,28.0,752,6,761.0,28.0,766.0,18.0,748.0,0.0
2,1470600,MAGNIFICENT_MACARONS,746.0,20.0,744.0,12.0,738.0,22.0,754,10,763.0,22.0,768.0,12.0,750.0,0.0
2,1470700,MAGNIFICENT_MACARONS,751.0,16.0,748.0,17.0,743.0,24.0,759,8,767.0,24.0,773.0,17.0,755.0,0.0
2,1470800,MAGNIFICENT_MACARONS,751.0,12.0,748.0,12.0,743.0,23.0,759,6,767.0,23.0,773.0,12.0,755.0,0.0
2,1470900,MAGNIFICENT_MACARONS,749.0,12.0,747.0,20.0,741.0,20.0,757,6,766.0,20.0,771.0,20.0,753.0,0.0
2,1471000,MAGNIFICENT_MACARONS,747.0,14.0,744.0,16.0,739.0,28.0,755,7,763.0,28.0,769.0,16.0,751.0,0.0
2,1471100,MAGNIFICENT_MACARONS,746.0,12.0,744.0,13.0,738.0,25.0,755,6,763.0,25.0,769.0,13.0,750.5,0.0
2,1471200,MAGNIFICENT_MACARONS,746.0,20.0,743.0,20.0,738.0,25.0,754,10,762.0,25.0,768.0,20.0,750.0,0.0
2,1471300,MAGNIFICENT_MACARONS,748.0,10.0,745.0,10.0,740.0,21.0,756,5,764.0,21.0,770.0,10.0,752.0,0.0
2,1471400,MAGNIFICENT_MACARONS,752.0,14.0,749.0,13.0,744.0,29.0,760,7,768.0,29.0,774.0,13.0,756.0,0.0
2,1471500,MAGNIFICENT_MACARONS,755.0,14.0,753.0,11.0,747.0,30.0,763,7,772.0,30.0,777.0,11.0,759.0,0.0
2,1471600,MAGNIFICENT_MACARONS,755.0,12.0,753.0,17.0,747.0,27.0,763,6,772.0,27.0,777.0,17.0,759.0,0.0
2,1471700,MAGNIFICENT_MACARONS,756.0,18.0,754.0,13.0,748.0,24.0,764,9,773.0,24.0,778.0,13.0,760.0,0.0
2,1471800,MAGNIFICENT_MACARONS,754.0,18.0,752.0,16.0,746.0,21.0,762,9,771.0,21.0,776.0,16.0,758.0,0.0
2,1471900,MAGNIFICENT_MACARONS,753.0,12.0,751.0,18.0,745.0,25.0,761,6,770.0,25.0,775.0,18.0,757.0,0.0
2,1472000,MAGNIFICENT_MACARONS,753.0,16.0,751.0,11.0,745.0,30.0,761,8,770.0,30.0,775.0,11.0,757.0,0.0
2,1472100,MAGNIFICENT_MACARONS,752.0,12.0,750.0,12.0,744.0,23.0,760,6,769.0,23.0,774.0,12.0,756.0,0.0
2,1472200,MAGNIFICENT_MACARONS,753.0,20.0,750.0,18.0,745.0,28.0,761,10,769.0,28.0,775.0,18.0,757.0,0.0
2,1472300,MAGNIFICENT_MACARONS,753.0,18.0,750.0,18.0,745.0,25.0,761,9,769.0,25.0,775.0,18.0,757.0,0.0
2,1472400,MAGNIFICENT_MACARONS,752.0,18.0,749.0,11.0,744.0,25.0,760,9,768.0,25.0,774.0,11.0,756.0,0.0
2,1472500,MAGNIFICENT_MACARONS,752.0,12.0,749.0,18.0,744.0,21.0,760,6,768.0,21.0,774.0,18.0,756.0,0.0
2,1472600,MAGNIFICENT_MACARONS,750.0,18.0,748.0,14.0,742.0,29.0,758,9,767.0,29.0,772.0,14.0,754.0,0.0
2,1472700,MAGNIFICENT_MACARONS,748.0,18.0,745.0,10.0,740.0,21.0,756,9,764.0,21.0,770.0,10.0,752.0,0.0
2,1472800,MAGNIFICENT_MACARONS,750.0,12.0,747.0,17.0,742.0,23.0,758,6,766.0,23.0,772.0,17.0,754.0,0.0
2,1472900,MAGNIFICENT_MACARONS,747.0,18.0,744.0,15.0,739.0,22.0,755,9,763.0,22.0,769.0,15.0,751.0,0.0
2,1473000,MAGNIFICENT_MACARONS,743.0,14.0,741.0,19.0,735.0,28.0,751,7,760.0,28.0,765.0,19.0,747.0,0.0
2,1473100,MAGNIFICENT_MACARONS,740.0,14.0,738.0,11.0,732.0,30.0,748,7,757.0,30.0,762.0,11.0,744.0,0.0
2,1473200,MAGNIFICENT_MACARONS,739.0,16.0,736.0,13.0,731.0,30.0,747,8,755.0,30.0,761.0,13.0,743.0,0.0
2,1473300,MAGNIFICENT_MACARONS,740.0,16.0,738.0,11.0,732.0,20.0,748,8,757.0,20.0,762.0,11.0,744.0,0.0
2,1473400,MAGNIFICENT_MACARONS,740.0,16.0,738.0,15.0,732.0,20.0,748,8,757.0,20.0,762.0,15.0,744.0,0.0
2,1473500,MAGNIFICENT_MACARONS,740.0,14.0,737.0,12.0,732.0,23.0,748,7,756.0,23.0,762.0,12.0,744.0,0.0
2,1473600,MAGNIFICENT_MACARONS,738.0,20.0,736.0,12.0,730.0,27.0,746,10,755.0,27.0,760.0,12.0,742.0,0.0
2,1473700,MAGNIFICENT_MACARONS,739.0,18.0,737.0,19.0,731.0,20.0,747,9,756.0,20.0,761.0,19.0,743.0,0.0
2,1473800,MAGNIFICENT_MACARONS,741.0,10.0,739.0,17.0,733.0,22.0,749,5,758.0,22.0,763.0,17.0,745.0,0.0
2,1473900,MAGNIFICENT_MACARONS,745.0,10.0,742.0,20.0,737.0,23.0,753,5,761.0,23.0,767.0,20.0,749.0,0.0
2,1474000,MAGNIFICENT_MACARONS,747.0,18.0,745.0,12.0,739.0,23.0,755,9,764.0,23.0,769.0,12.0,751.0,0.0
2,1474100,MAGNIFICENT_MACARONS,750.0,14.0,748.0,16.0,742.0,28.0,758,7,767.0,28.0,772.0,16.0,754.0,0.0
2,1474200,MAGNIFICENT_MACARONS,749.0,10.0,747.0,18.0,741.0,24.0,757,5,766.0,24.0,771.0,18.0,753.0,0.0
2,1474300,MAGNIFICENT_MACARONS,750.0,16.0,748.0,17.0,742.0,22.0,758,8,767.0,22.0,772.0,17.0,754.0,0.0
2,1474400,MAGNIFICENT_MACARONS,751.0,12.0,749.0,20.0,743.0,27.0,759,6,768.0,27.0,773.0,20.0,755.0,0.0
2,1474500,MAGNIFICENT_MACARONS,749.0,20.0,746.0,13.0,741.0,29.0,757,10,765.0,29.0,771.0,13.0,753.0,0.0
2,1474600,MAGNIFICENT_MACARONS,752.0,5.0,747.0,10.0,744.0,14.0,755,5,763.0,22.0,769.0,14.0,753.5,0.0
2,1474700,MAGNIFICENT_MACARONS,745.0,16.0,743.0,17.0,737.0,23.0,753,8,762.0,23.0,767.0,17.0,749.0,0.0
2,1474800,MAGNIFICENT_MACARONS,748.0,18.0,745.0,14.0,740.0,25.0,756,9,764.0,25.0,770.0,14.0,752.0,0.0
2,1474900,MAGNIFICENT_MACARONS,752.0,7.0,749.0,16.0,746.0,11.0,757,8,765.0,29.0,771.0,11.0,754.5,0.0
2,1475000,MAGNIFICENT_MACARONS,743.0,12.0,741.0,14.0,735.0,29.0,751,6,760.0,29.0,765.0,14.0,747.0,0.0
2,1475100,MAGNIFICENT_MACARONS,747.0,12.0,745.0,14.0,739.0,29.0,755,6,764.0,29.0,769.0,14.0,751.0,0.0
2,1475200,MAGNIFICENT_MACARONS,741.0,16.0,738.0,14.0,733.0,24.0,749,8,757.0,24.0,763.0,14.0,745.0,0.0
2,1475300,MAGNIFICENT_MACARONS,740.0,14.0,738.0,13.0,732.0,30.0,749,7,757.0,30.0,763.0,13.0,744.5,0.0
2,1475400,MAGNIFICENT_MACARONS,735.0,20.0,732.0,16.0,727.0,21.0,743,10,751.0,21.0,757.0,16.0,739.0,0.0
2,1475500,MAGNIFICENT_MACARONS,734.0,20.0,732.0,17.0,726.0,30.0,742,10,751.0,30.0,756.0,17.0,738.0,0.0
2,1475600,MAGNIFICENT_MACARONS,733.0,16.0,731.0,12.0,725.0,27.0,741,8,750.0,27.0,755.0,12.0,737.0,0.0
2,1475700,MAGNIFICENT_MACARONS,730.0,14.0,728.0,13.0,722.0,25.0,738,7,747.0,25.0,752.0,13.0,734.0,0.0
2,1475800,MAGNIFICENT_MACARONS,733.0,16.0,730.0,17.0,725.0,24.0,741,8,749.0,24.0,755.0,17.0,737.0,0.0
2,1475900,MAGNIFICENT_MACARONS,734.0,18.0,731.0,18.0,726.0,24.0,742,9,750.0,24.0,756.0,18.0,738.0,0.0
2,1476000,MAGNIFICENT_MACARONS,732.0,14.0,730.0,12.0,724.0,27.0,740,7,749.0,27.0,754.0,12.0,736.0,0.0
2,1476100,MAGNIFICENT_MACARONS,731.0,10.0,729.0,18.0,723.0,27.0,739,5,748.0,27.0,753.0,18.0,735.0,0.0
2,1476200,MAGNIFICENT_MACARONS,731.0,18.0,728.0,18.0,723.0,26.0,739,9,747.0,26.0,753.0,18.0,735.0,0.0
2,1476300,MAGNIFICENT_MACARONS,734.0,14.0,732.0,15.0,726.0,24.0,742,7,751.0,24.0,756.0,15.0,738.0,0.0
2,1476400,MAGNIFICENT_MACARONS,735.0,18.0,732.0,18.0,727.0,25.0,743,9,751.0,25.0,757.0,18.0,739.0,0.0
2,1476500,MAGNIFICENT_MACARONS,736.0,16.0,734.0,14.0,728.0,29.0,744,8,753.0,29.0,758.0,14.0,740.0,0.0
2,1476600,MAGNIFICENT_MACARONS,740.0,20.0,737.0,20.0,732.0,22.0,748,10,756.0,22.0,762.0,20.0,744.0,0.0
2,1476700,MAGNIFICENT_MACARONS,736.0,16.0,733.0,17.0,728.0,20.0,744,8,752.0,20.0,758.0,17.0,740.0,0.0
2,1476800,MAGNIFICENT_MACARONS,733.0,18.0,731.0,17.0,725.0,28.0,741,9,750.0,28.0,755.0,17.0,737.0,0.0
2,1476900,MAGNIFICENT_MACARONS,729.0,14.0,726.0,17.0,721.0,21.0,737,7,745.0,21.0,751.0,17.0,733.0,0.0
2,1477000,MAGNIFICENT_MACARONS,724.0,10.0,722.0,11.0,716.0,23.0,732,5,741.0,23.0,746.0,11.0,728.0,0.0
2,1477100,MAGNIFICENT_MACARONS,726.0,10.0,723.0,14.0,718.0,21.0,734,5,742.0,21.0,748.0,14.0,730.0,0.0
2,1477200,MAGNIFICENT_MACARONS,725.0,10.0,723.0,16.0,717.0,29.0,733,5,742.0,29.0,747.0,16.0,729.0,0.0
2,1477300,MAGNIFICENT_MACARONS,728.0,20.0,726.0,11.0,720.0,21.0,736,10,745.0,21.0,750.0,11.0,732.0,0.0
